********************************************************************************
Initialising Dataset... 
********************************************************************************
Loading training set...
Training set loaded successfully...

Loading training set labels...
Training set labels loaded successfully...

Loading testing set...
Testing set loaded successfully...

Loading testing set labels...
Testing set labels loaded successfully...
********************************************************************************
Initialising neural network... 
********************************************************************************
PRNG initialised using seed: 1746175807
Initialising weight matrices
Initialising gradient and Jacobian datastructures
Initialising neuron datastructures

********************************************************************************
Initialising optimiser...
********************************************************************************
Optimising with parameters: 
	epochs = 10 
	batch_size = 10 
	num_batches = 60000
	lr0 = 0.010000
	lrN = 0.000100
	momentum = 0.900000

********************************************************************************
Performing training optimisation...
********************************************************************************
EPOCH_LOG,0,0.000000,0.100400
Epoch: 0,  Total iter: 0,  Mean Loss: 0.000000000000,  Test Acc: 0.100400
EPOCH_LOG,0,0.407175,0.925500
Epoch: 0,  Total iter: 30000,  Mean Loss: 0.407175070722,  Test Acc: 0.925500
EPOCH_LOG,1,0.160100,0.948000
Epoch: 1,  Total iter: 60000,  Mean Loss: 0.160100285199,  Test Acc: 0.948000
EPOCH_LOG,1,0.112344,0.963400
Epoch: 1,  Total iter: 90000,  Mean Loss: 0.112343919160,  Test Acc: 0.963400
EPOCH_LOG,2,0.090837,0.949600
Epoch: 2,  Total iter: 120000,  Mean Loss: 0.090837405878,  Test Acc: 0.949600
EPOCH_LOG,2,0.066715,0.976400
Epoch: 2,  Total iter: 150000,  Mean Loss: 0.066715038052,  Test Acc: 0.976400
EPOCH_LOG,3,0.060497,0.965300
Epoch: 3,  Total iter: 180000,  Mean Loss: 0.060497304177,  Test Acc: 0.965300
EPOCH_LOG,3,0.046300,0.976900
Epoch: 3,  Total iter: 210000,  Mean Loss: 0.046300365257,  Test Acc: 0.976900
EPOCH_LOG,4,0.041369,0.972800
Epoch: 4,  Total iter: 240000,  Mean Loss: 0.041368686747,  Test Acc: 0.972800
EPOCH_LOG,4,0.030510,0.978200
Epoch: 4,  Total iter: 270000,  Mean Loss: 0.030510480887,  Test Acc: 0.978200
EPOCH_LOG,5,0.027163,0.975400
Epoch: 5,  Total iter: 300000,  Mean Loss: 0.027163285465,  Test Acc: 0.975400
EPOCH_LOG,5,0.020108,0.979300
Epoch: 5,  Total iter: 330000,  Mean Loss: 0.020107864362,  Test Acc: 0.979300
EPOCH_LOG,6,0.018822,0.978800
Epoch: 6,  Total iter: 360000,  Mean Loss: 0.018821923922,  Test Acc: 0.978800
EPOCH_LOG,6,0.013183,0.981200
Epoch: 6,  Total iter: 390000,  Mean Loss: 0.013183242253,  Test Acc: 0.981200
EPOCH_LOG,7,0.012017,0.978400
Epoch: 7,  Total iter: 420000,  Mean Loss: 0.012017440332,  Test Acc: 0.978400
EPOCH_LOG,7,0.007190,0.982500
Epoch: 7,  Total iter: 450000,  Mean Loss: 0.007189644777,  Test Acc: 0.982500
EPOCH_LOG,8,0.006924,0.982100
Epoch: 8,  Total iter: 480000,  Mean Loss: 0.006923910015,  Test Acc: 0.982100
EPOCH_LOG,8,0.004555,0.982200
Epoch: 8,  Total iter: 510000,  Mean Loss: 0.004555353075,  Test Acc: 0.982200
EPOCH_LOG,9,0.003514,0.983500
Epoch: 9,  Total iter: 540000,  Mean Loss: 0.003514218876,  Test Acc: 0.983500
EPOCH_LOG,9,0.002716,0.982800
Epoch: 9,  Total iter: 570000,  Mean Loss: 0.002715528706,  Test Acc: 0.982800
EPOCH_LOG,10,69.006836,0.983400
Epoch: 10,  Total iter: 600000,  Mean Loss: 0.002300227882,  Test Acc: 0.983400
********************************************************************************
Program complete... 
********************************************************************************
