********************************************************************************
Initialising Dataset... 
********************************************************************************
Loading training set...
Training set loaded successfully...

Loading training set labels...
Training set labels loaded successfully...

Loading testing set...
Testing set loaded successfully...

Loading testing set labels...
Testing set labels loaded successfully...
********************************************************************************
Initialising neural network... 
********************************************************************************
PRNG initialised using seed: 1746177048
Initialising weight matrices
Initialising gradient and Jacobian datastructures
Initialising neuron datastructures

********************************************************************************
Initialising optimiser...
********************************************************************************
Optimising with parameters: 
	epochs = 10 
	batch_size = 100 
	num_batches = 6000
	lr0 = 0.010000
	lrN = 0.000100
	momentum = 0.900000

********************************************************************************
Performing training optimisation...
********************************************************************************
EPOCH_LOG,0,0.000000,0.098800
Epoch: 0,  Total iter: 0,  Mean Loss: 0.000000000000,  Test Acc: 0.098800
EPOCH_LOG,0,1.426352,0.835500
Epoch: 0,  Total iter: 30000,  Mean Loss: 1.426352281546,  Test Acc: 0.835500
EPOCH_LOG,1,0.396076,0.906800
Epoch: 1,  Total iter: 60000,  Mean Loss: 0.396075938619,  Test Acc: 0.906800
EPOCH_LOG,1,0.264756,0.942900
Epoch: 1,  Total iter: 90000,  Mean Loss: 0.264755917504,  Test Acc: 0.942900
EPOCH_LOG,2,0.204625,0.949800
Epoch: 2,  Total iter: 120000,  Mean Loss: 0.204625375369,  Test Acc: 0.949800
EPOCH_LOG,2,0.161601,0.959300
Epoch: 2,  Total iter: 150000,  Mean Loss: 0.161600604034,  Test Acc: 0.959300
EPOCH_LOG,3,0.141073,0.960300
Epoch: 3,  Total iter: 180000,  Mean Loss: 0.141072600562,  Test Acc: 0.960300
EPOCH_LOG,3,0.118855,0.967500
Epoch: 3,  Total iter: 210000,  Mean Loss: 0.118854662097,  Test Acc: 0.967500
EPOCH_LOG,4,0.109097,0.966100
Epoch: 4,  Total iter: 240000,  Mean Loss: 0.109097084499,  Test Acc: 0.966100
EPOCH_LOG,4,0.093568,0.970500
Epoch: 4,  Total iter: 270000,  Mean Loss: 0.093567648788,  Test Acc: 0.970500
EPOCH_LOG,5,0.088437,0.969000
Epoch: 5,  Total iter: 300000,  Mean Loss: 0.088436500867,  Test Acc: 0.969000
EPOCH_LOG,5,0.076569,0.972900
Epoch: 5,  Total iter: 330000,  Mean Loss: 0.076568856684,  Test Acc: 0.972900
EPOCH_LOG,6,0.073654,0.970200
Epoch: 6,  Total iter: 360000,  Mean Loss: 0.073653624364,  Test Acc: 0.970200
EPOCH_LOG,6,0.064414,0.973700
Epoch: 6,  Total iter: 390000,  Mean Loss: 0.064414348811,  Test Acc: 0.973700
EPOCH_LOG,7,0.063064,0.971900
Epoch: 7,  Total iter: 420000,  Mean Loss: 0.063063848029,  Test Acc: 0.971900
EPOCH_LOG,7,0.056218,0.974500
Epoch: 7,  Total iter: 450000,  Mean Loss: 0.056217586359,  Test Acc: 0.974500
EPOCH_LOG,8,0.055301,0.973400
Epoch: 8,  Total iter: 480000,  Mean Loss: 0.055301337639,  Test Acc: 0.973400
EPOCH_LOG,8,0.050310,0.975300
Epoch: 8,  Total iter: 510000,  Mean Loss: 0.050309988621,  Test Acc: 0.975300
EPOCH_LOG,9,0.049428,0.974800
Epoch: 9,  Total iter: 540000,  Mean Loss: 0.049428179108,  Test Acc: 0.974800
EPOCH_LOG,9,0.045758,0.976300
Epoch: 9,  Total iter: 570000,  Mean Loss: 0.045758168025,  Test Acc: 0.976300
EPOCH_LOG,10,1357.635518,0.976200
Epoch: 10,  Total iter: 600000,  Mean Loss: 0.045254517272,  Test Acc: 0.976200
********************************************************************************
Program complete... 
********************************************************************************
